file_id,reference,nuance,genesys,microsoft
9140985350360000251_Anne,c'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a deux paiements de huit cents dollars qui est passé que j'ai pas faits,c'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit pis y'a deux paiements de huit cents dollars qui est passé que j'ai pas fait,ou c'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit puis deux paiements de huit cent dollars qui est passé que j'ai pas faite,c'est que suis en train de vérifier sur mon mon relevé là pour la carte de crédit puis deux paiements de huit cents dollars qui est passé que j'ai pas fait
9140985350360000251_Charles,c'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a deux paiements de huit cents dollars qui est passé que j'ai pas faits,c'est que je suis en train de vérifier sur mon relevé là pour la la carte de crédit pis y'a deux paiements de huit dollars qui est passé que j'ai pas fait,c'est que je suis en train de vérifier sur mon relevé la pour la la carte de crédit puis y a deux paiements de huit cent dollars qui est passé que j'ai pas fait,c'est que je suis en train de vérifier sur mon relevé là pour la carte de crédit puis il y a deux paiements de huit cents dollars qui est passé que j'ai pas fait
9140985350360000251_NajatS,c'est que [hésitation] je suis en train de vérifier [hésitation] sur mon [hésitation] mon relevé là pour la carte de crédit puis y a deux paiements de huit cents dollars qui est passé que j'ai pas faits,c'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit pis y'a deux paiements de huit cents dollars qui est passé que j'ai pas fait,c'est que je suis en train de vérifier sur mon mon relevé là pour la carte de crédit puis y a deux paiements de huit cents dollars qui est passé que j'ai pas fait,c'est que je suis en train de vérifier sur mon relevé là pour la carte de crédit puis il y a deux paiements de huit cents dollars qui est passé que j'ai pas fait
9141002232450000251_NaimaF,oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là ou [hésitation] je ne sais pas trop comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte,oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là aux je sais pas trop comment le dire là dans le fond comme pour plus autoriser à débiter dans mon compte,hi bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là ou je ne sais pas trop comment le dire là dans le fond comme pour plus autoriser à débiter dans mon,oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là au je ne sais pas trop comment le dire là dans le fond comme pour plus autoriser à débiter dans mon compte
9141002232450000251_NajatS,oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là ou [hésitation] je ne sais pas trop comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte,oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les mois j'aimerais savoir si y'aurait une possibilité de bloquer ce ce passage là ou je sais pas trop comment le dire là dans le fond comme plus autoriser à débiter dans mon compte,oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte tous les débuts de mois et j'aimerais savoir il aurait une possibilité de bloquer ce ce passage là ou je sais pas trop comment le dire là dans le fond comme plus l'autorise à débuter dans mon compte,oui bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir si y aurait une possibilité de bloquer ce ce passage là ou je sais pas trop comment le dire là dans le fond comme plus l'autorisa à débuter dans mon compte
9141002232450000251_Natalia3,oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage là ou [hésitation] je ne sais pas trop comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte,j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passent dans mon compte à tous les débuts de mois et aimerais savoir si le ray possibilité de bloquer c'est c'est passages là ou je sais pas trop comment le dire là dans le fond comme plus autorisé a de huit dans mon compte,tours j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui passe à mon compte à tous les débuts de mois et j'aimerais savoir si le impossible té bloquer ces ces passage là ou je sais pas trop comment le dire là dans le fond com plus l'autorité a débiter dans mon compte,bonjour j'appelle pour un renseignement moi j'ai un compte en fait j'ai une affaire qui est pas dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer? c'est ces passages là où je ne suis pas trop comment le dire là dans le fond comme plus l'autoriser à débiter dans mon compte?
9141003423170000251_Anne,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un un montant sur [hésitation] mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je faire le paiement par application mobile,non dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en sens puis j'aimerais je vais faire la para par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais j'ai encore un un montant sur mon compte j'aimerais savoir c'est quoi le compte en france puis j'aimerais je faire le paiement par application mobile
9141003423170000251_Charles,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un un montant sur [hésitation] mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile,donc dans le fond je vous appel aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais vraie encore un un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le payement par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je l'ai plus mais il me reste encore un un montant sur mon compte j'aimerais savoir si c'est le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile
9141003423170000251_NajatS,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un un montant sur [hésitation] mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile,doug dans le fond je vous appelle parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je veux faire le paiement par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un un montant sur mon compte j'aimerais savoir c'est le comptent souffrance puis j'aimerais je vais faire le paiement par application mobile,donc dans le fond je vous appelle aujourd'hui parce que j'aimerais moi j'ai coupé ma carte de crédit je je l'ai plus mais il me reste encore un un montant sur mon compte j'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais je vais faire le paiement par application mobile
9141013340900000251_AwaS,[hésitation] j'aimerais ça savoir c'est [bruit] c'est quoi [hésitation] parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte,j'aimerais ça savoir c'est quoi parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte, j'ai mis à voir si c'est quoi parce que j'ai quelque chose qui qui a passé de soixante dollars mon mon con,j'aimerais ça savoir si c'est quoi? parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte
9141013340900000251_NaimaF,[hésitation] j'aimerais ça savoir c'est [bruit] c'est quoi [hésitation] parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte,j'aimerais ça savoir c'est c'est quoi parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte,ben j'aimerais faire savoir c'est c'est quoi parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte,j'aimerais ça savoir si c'est quoi parce que j'ai eu quelque chose qui a passé de soixante dollars dans mon compte
