file_id,contact_id,reference,transcription
9141002232450000251_Natalia3,9.141E+18,Oui bonjour j'appelle pour un renseignement [hésitation] moi j'ai un compte [hésitation] en fait j'ai une affaire qui passe dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer ce ce passage-là ou [hésitation] je ne sais pas trop euh comment le dire là dans le fond [barge in] comme plus l'autoriser à débiter dans mon compte.,"Bonjour, j'appelle pour un renseignement, moi j'ai un compte en fait j'ai une affaire qui est passé dans mon compte à tous les débuts de mois et j'aimerais savoir s'il y aurait possibilité de bloquer c'est c'est passages là où je ne suis pas trop. Comment le dire là, dans le fond comme plus l'autoriser à débiter dans mon compte?"
9141003423170000251_Anne,9.141E+18,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit. Je... je l'ai plus mais il me reste encore un... un montant sur [hésitation] mon compte. J'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais... je vais faire le paiement par application mobile.,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir c'est quoi le compte en souffrance. Puis j'aimerais je faire le paiement par application mobile."
9141003423170000251_Charles,9.141E+18,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit. Je... je l'ai plus mais il me reste encore un... un montant sur [hésitation] mon compte. J'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais... je vais faire le paiement par application mobile.,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir si c'est le compte en souffrance. Puis j'aimerais, je vais faire le paiement par application mobile."
9141003423170000251_NajatS,9.141E+18,Donc dans le fond je vous appelle aujourd'hui parce que j'aimerais [hésitation] moi j'ai coupé ma carte de crédit. Je... je l'ai plus mais il me reste encore un... un montant sur [hésitation] mon compte. J'aimerais savoir c'est quoi le compte en souffrance puis j'aimerais... je vais faire le paiement par application mobile.,"Donc, dans le fond, je vous appelle aujourd'hui parce que j'aimerais moi, j'ai coupé ma carte de crédit, je je l'ai plus, mais il me reste encore un un montant sur mon compte. J'aimerais savoir c'est quoi le compte en souffrance. Puis j'aimerais, je vais faire le paiement par application mobile."
9141013340900000251_AwaS,9.14101E+18,[hésitation] j'aimerais ça savoir c'est [bruit] c'est quoi [hésitation] parce que j'ai eu quelque chose qui a passé de 60 dollars dans mon compte.,J'aimerais ça savoir si. C'est quoi? Parce que j'ai eu quelque chose qui a passé de 60$ dans mon compte.
9141013340900000251_NaimaF,9.14101E+18,[hésitation] j'aimerais ça savoir c'est [bruit] c'est quoi [hésitation] parce que j'ai eu quelque chose qui a passé de 60 dollars dans mon compte.,J'aimerais ça savoir si c'est quoi parce que j'ai eu quelque chose qui a passé de 60$ dans mon compte.
9141013340900000251_NajatS,9.14101E+18,[hésitation] j'aimerais ça savoir c'est [bruit] c'est quoi [hésitation] parce que j'ai eu quelque chose qui a passé de 60 dollars dans mon compte.,J'aimerais ça savoir si c'est quoi parce que j'ai eu quelque chose qui a passé de 60$ dans mon compte.
9141019590480000251_Anne,9.14102E+18,Oui euh c'est que j'ai [hésitation] bon j'avais quelques jours de retard pour mon paiement de Mastercard euh là je l'ai payé hier et [hésitation] là ensuite j'ai voulu faire un achat en ligne là chez moi et puis euh c'est impossible de payer avec ma Mastercard j'ai comme des montants en attente.,"Oui, c'est que j'ai bon. J'avais quelques jours de retard pour mon paiement de Mastercard. Là, je l'ai payé hier et là ensuite j'ai voulu faire un achat en ligne là chez moi et puis c'est impossible de payer avec ma Mastercard. J'ai comme des montants en attente."
9141019590480000251_NaimaF,9.14102E+18,Oui euh c'est que j'ai [hésitation] bon j'avais quelques jours de retard pour mon paiement de Mastercard euh là je l'ai payé hier et [hésitation] là ensuite j'ai voulu faire un achat en ligne là chez moi et puis euh c'est impossible de payer avec ma Mastercard j'ai comme des montants en attente.,"Oui, c'est que j'ai bon. J'avais quelques jours de retard pour mon paiement de Mastercard, là je l'ai payé hier et et là ensuite j'ai voulu faire un achat en ligne là chez moi et puis c'est impossible de payer avec ma Mastercard. J'ai comme des montants en attente."
9141071134780000251_Anne,9.14107E+18,Euh oui bonjour [hum] j'avais appelé hier [mot] j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre [agent dit : mhm] qu'elle soit plus en attente donc là elle est passée euh c'est une transaction que moi j'ai fait mais après avoir fait des recherches euh j'ai vu que c'est un site qui était frauduleux puis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction [agent dit : mhm] donc euh je sais pas comment ça marche là [barge in] c'est la première fois que ça m'arrive.,"Oui, Bonjour, j'avais appelé hier mot, j'ai une transaction sur ma carte de crédit, on m'a dit que je devais attendre qu'elle soit plus en attente, donc là il est passé une transaction que moi j'ai fait. Mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux, puis j'ai pas reçu de courriel, j'ai rien reçu confirmant la transaction donc je sais pas comment ça marche là. C'est la première fois que ça m'arrive."
9141071134780000251_NaimaF,9.14107E+18,Euh oui bonjour [hum] j'avais appelé hier [mot] j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre [agent dit : mhm] qu'elle soit plus en attente donc là elle est passée euh c'est une transaction que moi j'ai fait mais après avoir fait des recherches euh j'ai vu que c'est un site qui était frauduleux puis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction [agent dit : mhm] donc euh je sais pas comment ça marche là [barge in] c'est la première fois que ça m'arrive.,"Oui, Bonjour. J'avais appelé hier, donc j'ai une transaction sur ma carte de crédit. On m'a dit que je devais attendre qu'elle soit plus plus en attente, donc elle est passée. C'est une transaction que moi j'ai fait. Mais après avoir fait des recherches, j'ai vu que c'est un site qui était frauduleux. Puis j'ai pas reçu de courriel, j'ai rien reçu confirmant la transaction, donc je sais pas comment ça marche. C'est la première fois que ça m'arrive."
9141071134780000251_NajatS,9.14107E+18,Euh oui bonjour [hum] j'avais appelé hier [mot] j'ai une transaction sur ma carte de crédit on m'a dit que je devais attendre [agent dit : mhm] qu'elle soit plus en attente donc là elle est passée euh c'est une transaction que moi j'ai fait mais après avoir fait des recherches euh j'ai vu que c'est un site qui était frauduleux puis j'ai pas reçu de courriel j'ai rien reçu confirmant la transaction [agent dit : mhm] donc euh je sais pas comment ça marche là [barge in] c'est la première fois que ça m'arrive.,"Oui, Bonjour. J'avais appelé hier blabla, j'ai une transaction sur ma carte de crédit, on m'a dit que je devais attendre qu'elle soit plus en attente, donc là elle est passée. C'est une transaction que moi j'ai fait mais après avoir fait des recherches j'ai vu que c'est un site qui était frauduleux, puis j'ai pas reçu de courriel, j'ai rien reçu confirmant la transaction donc je sais pas comment ça marche là c'est la première fois que ça m'arrive."
9141073639160000251_Charles,9.14107E+18,et ça serait pour faire un transfert du CELI aller [hésitation] au compte chèques.,"Et ça serait pour faire un transfert du céli, aller au compte chèque."
9141073639160000251_NaimaF,9.14107E+18,et ça serait pour faire un transfert du CELI aller [hésitation] au compte chèques.,"Et ça serait pour faire un transfert du céli, aller au compte chèque."
9141097044310000251_Charles,9.1411E+18,Oui bonjour [hésitation] j'ai reçu un appel hier comme quoi [hésitation] que y avait des transactions [hésitation] anormales sur mon compte là puis je pense que je les ai vues là avec mon application [rire] Banque Nationale.,"Oui, Bonjour, j'ai reçu un appel hier comme quoi qu'il y avait des transactions anormales sur mon compte là, puis je pense que je les ai vu là avec mon application banque nationale."
9141097044310000251_NaimaF,9.1411E+18,Oui bonjour [hésitation] j'ai reçu un appel hier comme quoi [hésitation] que y avait des transactions [hésitation] anormales sur mon compte là puis je pense que je les ai vues là avec mon application [rire] Banque Nationale.,"Oui, Bonjour, j'ai reçu un appel hier comme quoi qu'il y avait des transactions anormales sur mon compte là, puis je pense que je les ai vu là avec mon application banque nationale là."
9141097044310000251_NajatS,9.1411E+18,Oui bonjour [hésitation] j'ai reçu un appel hier comme quoi [hésitation] que y avait des transactions [hésitation] anormales sur mon compte là puis je pense que je les ai vues là avec mon application [rire] Banque Nationale.,"Oui, Bonjour, j'ai reçu un appel hier comme quoi que y avait des transactions anormales sur mon compte là, puis je pense que je les ai vu là avec mon application banque nationale."
9141132052660000251_Anne,9.14113E+18,[hésitation] j'appelle parce que mon comptable m'a demandé les montants d'intérêt payés sur mon hypothèque avec vous pour mon bloc locataire [hésitation] pour les années 2017 2018 2019.,"J'appelle parce que mon comptable m'a demandé les montants d'intérêts payés sur mon hypothèque avec vous pour mon bloc locataire. Pour les années 2017, 2018 et 2019."
9141132052660000251_AwaS,9.14113E+18,[hésitation] j'appelle parce que mon comptable m'a demandé les montants d'intérêt payés sur mon hypothèque avec vous pour mon bloc locataire [hésitation] pour les années 2017 2018 2019.,"J'appelle parce que mon comptable m'a demandé les montants d'intérêt payé sur mon hypothèque avec vous pour mon bloc locataire. Pour les années 2017, 2018, 2019."
9141132052660000251_Charles,9.14113E+18,[hésitation] j'appelle parce que mon comptable m'a demandé les montants d'intérêt payés sur mon hypothèque avec vous pour mon bloc locataire [hésitation] pour les années 2017 2018 2019.,"J'appelle parce que mon comptable m'a demandé les montants d'intérêts payés sur mon hypothèque avec vous pour mon bloc locataire pour les années 2017, 2018, 2019."
9141132906220000251_NajatS,9.14113E+18,Oui bonjour bon c'est [hésitation] j'ai un problème avec euh pour pouvoir accès à mon compte [hésitation] mon compte de compagnie.,"Oui, Bonjour bon c'est j'ai un problème avec pour pouvoir accès à mon compte mon compte de compagnie."
9141132906220000251_Natalia2,9.14113E+18,Oui bonjour bon c'est [hésitation] j'ai un problème avec euh pour pouvoir accès à mon compte [hésitation] mon compte de compagnie.,"Oui, Bonjour bon c'est j'ai un problème avec. Pour pouvoir accès à mon compte. Mon compte de compagnie."
9141183826540000251_NajatS,9.14118E+18,Oui merci [hésitation] moi c'est juste [hésitation] j'ai reçu une [hésitation] comment je dis j'ai j'ai reçu une relevé de le paiement mensuel [agent dit: mhm] [hésitation] mais je vois que [hésitation] y a les int... moi j'ai fait un paiement le 24 décembre puis c'est [hésitation] pas là-dessus et en plus moi je vois le le taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je vous je vous appelle.,"Oui, merci, moi c'est juste. J'ai reçu une comment je dis j'ai. J'ai reçu un relevé de le paiement mensuel mais je vois que y'a les moi. J'ai fait un paiement le 24 décembre puis c'est pas là-dessus et en plus moi je vois le le taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je vous je vous appelle."
9141183826540000251_Natalia2,9.14118E+18,Oui merci [hésitation] moi c'est juste [hésitation] j'ai reçu une [hésitation] comment je dis j'ai j'ai reçu une relevé de le paiement mensuel [agent dit: mhm] [hésitation] mais je vois que [hésitation] y a les int... moi j'ai fait un paiement le 24 décembre puis c'est [hésitation] pas là-dessus et en plus moi je vois le le taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je vous je vous appelle.,"Merci moi c'est juste. J'ai reçu une comment j'ai dit j'ai. J'ai reçu un relevé, les paiements mensuels, mais je vois que il y a les Saintes. Moi j'ai fait un paiement le 24 décembre, puis c'est pas là-dessus et en plus moi je vois les taux d'intérêt là qui a augmenté beaucoup et c'est pour ça que je. Je vous appelle."
