file_id,contact_id,reference,nuance,genesys,microsoft,microsoft_dlm
9140799118460000251_Anne,9.1408e+18,Bon [mot] ça fait longtemps que j'appelle là [hésitation] c'est parce que j'ai acheté un nouveau téléphone [agent dit: mhm] et puis j'ai essayé de mettre ma carte [hésitation] la carte débit sur mon Iphone puis ça me demande ça me dit d'appeler ça dit pour ça me dit appelez le 1 888 [hésitation] 835 6281 pour vérifier votre carte avec Apple Pay.,Bon mot ça fait longtemps que j'appelle là c'est parce que j'ai acheté un nouveau téléphone pis j'ai essayé de mettre ma carte la carte de débit sur mon iPhone pis ça me demande ça me dit d'appeler ça dit pour ça me dit appeler le 1-888-835-6281 pour vérifier votre carte avec Apple,neuf bon mot ça fait longtemps que j'appelle là euh c'est parce que j'ai acheté un nouveau téléphone puis j'ai essayé de mettre ma carte la carte de débit sur moi forme ça me demande ça me appelé ça dit pour ça me dit appeler le un huit huit huit euh trois cinq six deux huit un pour vérifier votre carte avec appel p,"Bon mot, ça fait longtemps que j'appelle là , c'est parce que j'ai acheté un nouveau téléphone, puis j'ai essayé de mettre ma carte. La carte de débit sur mon iPhone. à‡a me demande, ça me dit d'appeler ça dit pour samedi, appeler le 188888356281 pour vérifier votre carte avec Apple P.","Bon mot, ça fait longtemps que j'appelle là, c'est parce que j'ai acheté un nouveau téléphone, puis j'ai essayé de mettre ma carte. La carte de débit sur mon iPhone. Ça me demande, ça me dit d'appeler ça dit pour samedi, appeler le 188888356281 pour vérifier votre carte avec Apple P."
9140799118460000251_Charles,9.1408e+18,Bon [mot] ça fait longtemps que j'appelle là [hésitation] c'est parce que j'ai acheté un nouveau téléphone [agent dit: mhm] et puis j'ai essayé de mettre ma carte [hésitation] la carte débit sur mon Iphone puis ça me demande ça me dit d'appeler ça dit pour ça me dit appelez le 1 888 [hésitation] 835 6281 pour vérifier votre carte avec Apple Pay.,Bon ça fait longtemps que j'appelle là c'est parce que j'ai acheté un nouveau téléphone pis j'ai essayé de mettre ma carte la carte de débit sur mon iPhone pis ça me demande ça me dit d'appeler ça dit ça me dit d'appeler le 1-888-835-6281 pour vérifier votre carte avec ApplePay,dix bon ben ça fait longtemps que j'appelle là euh c'est parce que j'ai acheté un nouveau téléphone et puis je essayer de mettre ma carte euh la carte débite son iphone si ça me demande same dit d'appeler ça dit ça me dit d'appeler le un huit huit huit euh huit trois cinq six deux huit un pour vérifier votre carte avec app,Bon Ben ça fait longtemps que j'appelle là  là  c'est parce que j'ai acheté un nouveau téléphone et puis j'ai essayé de mettre ma carte la carte débit sur mon iPhone et ça me demande samedi d'appeler ça dit samedi d'appeler le 18888356281 pour vérifier votre carte avec Apple P.,Bon Ben ça fait longtemps que j'appelle là là c'est parce que j'ai acheté un nouveau téléphone et puis j'ai essayé de mettre ma carte la carte débit sur mon iPhone puis ça me demande samedi d'appeler ça dit ça me dit d'appeler le 18888356281 pour vérifier votre carte avec Apple P.
9140799118460000251_NajatS,9.1408e+18,Bon [mot] ça fait longtemps que j'appelle là [hésitation] c'est parce que j'ai acheté un nouveau téléphone [agent dit: mhm] et puis j'ai essayé de mettre ma carte [hésitation] la carte débit sur mon Iphone puis ça me demande ça me dit d'appeler ça dit pour ça me dit appelez le 1 888 [hésitation] 835 6281 pour vérifier votre carte avec Apple Pay.,Bon bla-bla ça fait longtemps que j'appelle là c'est parce que j'ai acheté un nouveau téléphone pis j'essaie de mettre ma carte la carte débit sur mon iPhone pis ça me demande ça me dit d'appeler ça dit pour ça me dit appeler le 1-888-835-6281 pour vérifier votre carte avec ApplePay,un bon ça fait longtemps que j'appelle là euh parce que j'ai acheté un nouveau téléphone et puis j'essaye de mettre ma carte la carte début sur mon iphone puis ça me demande ça me dit d'appeler t a dit pour ça me dit appelez le un huit huit huit huit trois cinq six deux huit un pour vérifier votre carte avec app,"Bon bla bla, ça fait longtemps que j'appelle là , c'est parce que j'ai acheté un nouveau téléphone et puis j'essaie de mettre ma carte la carte débit sur mon iPhone puis ça me demande ça me dit d'appeler ça dit pour samedi appeler le 18888356281 pour vérifier votre carte avec Apple Pay.","Bon blabla, ça fait longtemps que j'appelle là, c'est parce que j'ai acheté un nouveau téléphone et puis j'ai essayé de mettre ma carte la carte débit sur mon iPhone puis ça me demande ça me dit d'appeler ça dit pour samedi appeler le 18888356281 pour vérifier votre carte avec Apple Pay."
9140813134630000251_Charles,9.14081e+18,"Oui, bonjour [hésitation] j'appelle parce que j'achète pour [hésitation] [mot] on magasine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.",Oui bonjour j'appelle parce que j'achète pour on magasine pour acheter des meubles mais j'ai dépassé ma limite de ce que je peux dépenser par jour,oui bonjour j'appelle parce que j'achète pour euh en magasin pour acheter des meubles mais j'ai dépassé ma limite de ce que je peux dépenser par jour,"Oui Bonjour, j'appelle parce que j'ai acheté pour me en magazine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.","Oui Bonjour, j'appelle parce que j'achète pour me en magazine, pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour."
9140813134630000251_NaimaF,9.14081e+18,"Oui, bonjour [hésitation] j'appelle parce que j'achète pour [hésitation] [mot] on magasine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.",Oui bonjour j'appelle parce que j'achète pour on en magasin pour acheter des meubles mais j'ai dépassé ma limite de ce que je peux dépenser par jour,hi oui bonjour euh j'appelle parce que j'achète pour euh bon en magasin pour acheter des meubles mais j'ai dépassé ma limite de ce que je peux dépenser par jour,"Oui Bonjour, j'appelle parce que j'ai acheté pour. En magazine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.","Oui Bonjour, j'appelle parce que j'achète pour un magazine, pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour."
9140813134630000251_rima,9.14081e+18,"Oui, bonjour [hésitation] j'appelle parce que j'achète pour [hésitation] [mot] on magasine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.",Oui bonjour j'appelle parce que j'achète pour on magasine pour acheter des meubles mais j'ai dépassé ma limite de ce que je peux dépenser par jour,quatorze oui bonjour euh j'appelle parce que j'achète pour euh en magasin pour acheter des meubles mais j'ai dépassé ma limite ce que je peux dépenser par jour,"Oui Bonjour, j'appelle parce que j'ai acheté pour un magazine pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour.","Oui Bonjour, j'appelle parce que j'achète pour on magazine, pour acheter des meubles, mais j'ai dépassé ma limite de ce que je peux dépenser par jour."
9140820405660000251_Charles,9.14082e+18,"[hésitation] En fait, j'ai besoin de faire réactiver mes transferts Interac, parce que l'autre jour j'ai essayé [hésitation] trop de fois la date d'expiration là puis j'avais pas ma carte avec moi puis ça désactivé",En fait j'ai besoin de faire réactiver mes transferts Interac parce que l'autre jour j'ai essayé trop de fois la date d'expiration là pis j'avais pas ma carte avec moi pis ça désactivé,qui euh en fait j'ai besoin de faire réactiver mes transferts intérêts parce que l'autre jour j'ai essayé toutefois la date d'expiration là puis j'avais pas ma carte avec moi puis ça tu vas,"En fait, j'ai besoin de faire réactiver mes transferts INTERACT parce que l'autre jour j'ai essayé trop de fois la date d'expiration là, puis j'avais pas ma carte avec moi puis ça a désactivé.","En fait, j'ai besoin de faire réactiver mes transferts interac parce que l'autre jour, j'ai essayé trop de fois la date d'expiration, là, pis j'avais pas ma carte avec moi, pis ça a désactivé."
9140820405660000251_NaimaF,9.14082e+18,"[hésitation] En fait, j'ai besoin de faire réactiver mes transferts Interac, parce que l'autre jour j'ai essayé [hésitation] trop de fois la date d'expiration là puis j'avais pas ma carte avec moi puis ça désactivé",En fait j'ai besoin de faire réactiver mes transferts Interac parce que l'autre jour j'ai essayé trop de fois la date d'expiration là pis j'avais pas ma carte avec moi pis ça désactivé,seize euh en fait j'ai besoin de faire réactiver mes transferts intérêt parce que l'autre jour j'ai essayé eu trop de fois la date d'expiration là puis j'avais pas la carte avec moi des actions,"En fait, j'ai besoin de faire réactiver mes transferts interac parce que l'autre jour, j'ai essayé trop de fois la date d'expiration là, puis j'avais pas ma carte avec moi, puis ça désactivé.","En fait, j'ai besoin de faire réactiver mes transferts interac parce que l'autre jour, j'ai essayé trop de fois la date d'expiration là, puis j'avais pas ma carte avec moi pis ça désactivé."
9140820405660000251_rima,9.14082e+18,"[hésitation] En fait, j'ai besoin de faire réactiver mes transferts Interac, parce que l'autre jour j'ai essayé [hésitation] trop de fois la date d'expiration là puis j'avais pas ma carte avec moi puis ça désactivé",En fait j'ai besoin de faire réactiver mes transferts interract parce que l'autre jour j'ai essayé trop de fois la date d'expiration là pis j'avais pas ma carte avec moi pis ça désactivé,dix sept euh en fait j'ai besoin de faire activer mes transfert inter parce que l'autre jour j'ai essayé à toutefois la date d'expiration puis j'avais pas ma carte avec moi puis ça a désactivé,"En fait, j'ai besoin de faire réactiver mes transferts INTERACT parce que l'autre jour j'ai essayé trop de fois la date d'expiration là, puis j'avais pas ma carte avec moi puis ça a désactivé.","En fait, j'ai besoin de faire réactiver mes transferts interac parce que l'autre jour, j'ai essayé trop de fois la date d'expiration, là, pis j'avais pas ma carte avec moi, pis ça a désactivé."
9140821405840000251_Charles,9.14082e+18,"Oui bonjour, j'aimerais ça avoir de l'information sur des [hésitation] une transaction. Dans le fond je me demande si je peux faire ça sur mon [hésitation] site en ligne, dans le fond moi je paye un loyer tous les mois pour mon entreprise [agente dit: oui] [hésitation] avant je payais ça par chèque mais là on m'offre dans le fond ils m'ont fourni leur spécimen de chèque avec leur adresse de courriel puis ça a l'air qu'avec ça je serai capable en ligne de programmer un paiement tous les mois. J'essaie de voir comment, je sais pas si vous pouvez m'aider avec ça.",Oui bonjour j'aimerais ça avoir de l'information sur des une transaction dans le fond je me demande si je peux faire ça sur mon site en ligne dans le fond moi je paie un loyer tous les mois pour mon entreprise avant je payais ça par chèque mais là on m'offre dans le fond ils m'ont dit leur spécimen de chèque avec leur adresse courriel ça l'air qu'avec ça je serais capable d'en ligne de programmer un paiement tous les mois je viens de voir comment je sais pas si vous pouvez m'aider avec ça,oui bonjour j'aimerais savoir de l'information sur des une transaction dans le fond je me demande si je peux faire ça sur mon site en ligne dans le fond moi je paye envoyer tous les mois pour mon entreprise euh avant j'ai payé ça par chaque mais là on offre dans le fond il m'ont dit leur spécimen de chèque avec leur adresse de courriel puis ça a l'air que avec ça je serais capable en ligne de programmer un paiement tous les mois et j'essaie d'avoir comment je sais pas si vous pouvez m'aider avec ça,"Oui, Bonjour, j'aimerais avoir de l'information sur des une transaction dans le fond, je me demande si je peux faire ça sur mon site en ligne dans le fond, moi je paye un loyer tous les mois pour mon entreprise, avant je payais ça par chèque, mais là  on m'offre dans le fond, ils m'ont dit leur spécimen de chèque avec leur adresse de courriel. Puis ça a l'air qu'avec ça, je serais capable en ligne de programmer un paiement tous les mois. J'essaie de voir comment je ne sais pas si vous pouvez m'aider avec ça.","Oui, Bonjour, j'aimerais ça avoir de l'information sur des une transaction dans le fond, je me demande si je peux faire ça sur mon site en ligne dans le fond, moi je paye un loyer tous les mois pour mon entreprise, avant je payais ça par chèque mais là on m'offre dans le fond, ils m'ont dit leur spécimen de chèque avec leur adresse de courriel. Pis ça a l'air qu'avec ça, je serais capable en ligne de programmer un paiement tous les mois. J'essaie de voir comment je sais pas si vous pouvez m'aider avec ça."
